Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240512112012,0,1008.36,37.19,60.2,26855.44,513.52
20240512113012,0,1008.29,40.17,48.57,26314.83,405.39
20240512114012,0,1008.21,40.99,46.92,21564.78,393.12
20240512115012,0,1008.04,41.25,43.78,27806.06,728.07
20240512120012,0,1007.88,36.45,56.34,7620.58,15.02
20240512121012,0,1007.7,34.99,63.52,16643.08,187.98
20240512122012,0,1007.48,36.75,60.6,21265.36,306.67
20240512123012,0,1007.36,38.36,56.18,18922.25,150.03
20240512124012,0,1007.31,37.45,56.28,13018.42,51.63
20240512125012,0,1007.14,37.27,58.33,36099.37,830.86
20240512130012,0,1007.17,44.21,44.2,54886.05,1332.85
20240512131012,0,1007.09,44.86,39.05,32982,532.19
20240512132012,0,1006.89,42.4,42.46,13636.05,81.87
20240512133012,0,1006.65,38.09,52.42,14802.42,75.11
20240512134012,0,1006.49,36.74,56.76,7209.58,14.87
20240512135012,0,1006.43,34.54,64.12,5235.58,8.33
20240512140012,0,1006.32,33.67,69.34,7328.42,16.58
20240512141012,0,1006.32,33.36,70.97,6955,15.41
20240512142012,0,1006.18,33.32,73.19,8066.75,21.93
20240512143012,0,1006.22,32.85,74.68,6508.83,11.7
20240512144012,0,1006.24,32.56,75.95,5071.5,8.73
20240512145012,0,1006.19,32.33,77.75,3758,5.79
20240512150012,0,1006.06,31.88,79.89,3180.33,3.26
20240512151012,0,1005.96,31.16,85.45,3535.67,3.46
20240512152012,0,1005.9,30.52,90,3689.17,3.69
20240512153012,0,1005.84,30.5,91.9,5670.42,9.49
20240512154012,0,1005.84,30.41,92.86,6135.33,10.44
20240512155012,0,1005.73,30.57,92.37,8165.25,17.04
20240512160012,0,1005.66,30.83,91.45,10049.92,22.98
20240512161012,0,1005.66,30.57,92.68,6032.5,8.85
20240512162012,0,1005.69,30.2,94.54,4462.17,5.14
20240512163012,0,1005.8,29.78,96.45,2578,1.94
20240512164012,0,1005.79,29.53,98.18,2092.92,1.27
20240512165012,0,1005.84,29.32,99.56,1738.58,0.77
20240513090012,0,1010.74,23.16,100,2825.67,2.19
20240513091012,0,1010.85,22.95,100,2530,1.78
20240513092012,0,1010.99,22.58,100,2540.67,1.82
20240513093012,0,1011.03,22.39,100,2709.75,2.01
20240513094012,0,1011.1,22.23,100,3199,2.77
20240513095012,0,1011.11,22.34,100,3383.58,3
20240513100012,0,1011.12,22.37,100,2694.67,1.88
20240513101012,0,1011.09,22.31,100,2651.67,1.82
20240513102012,0,1011.2,22.12,100,2640.75,1.73
20240513103012,0,1011.28,22.06,100,2446.5,1.53
20240513104012,0,1011.26,22.03,100,2848.42,2.13
20240513105012,0,1011.17,22.01,100,3061.17,2.62
20240513110012,0,1011.18,22.09,100,3774.17,3.77
20240513111012,0,1011.2,22.34,100,3986.67,4.02
20240513112012,0,1011.21,22.8,100,5202.42,7.07
20240513113012,0,1011.23,23.09,100,4613.42,5.5
20240513114012,0,1011.24,23.3,100,4269,4.66
20240513115012,0,1011.29,23.13,100,3840.67,3.85
20240513120012,0,1011.29,23.11,100,4075.17,4.28
20240513121012,0,1011.24,23.08,100,4870.83,6.06
20240513122012,0,1011.16,23.32,100,4402.33,4.82
20240513123012,0,1011.18,23.43,100,5140.58,6.82
20240513124012,0,1011.09,23.52,100,4364.5,5.04
20240513125012,0,1011.12,23.46,100,4996.25,6.64
20240513130012,0,1011.17,23.17,99.38,2832.75,2.1
20240513131012,0,1011.1,23.1,99.64,2849.08,2.09
20240513132012,0,1011.17,23.22,99.84,2773.75,1.95
20240513133012,0,1011.1,22.93,100,2294.25,1.34
20240513134012,0,1010.97,23.03,98.99,3099.25,2.61
20240513135012,0,1010.9,23.02,99.34,4331.33,5.11
20240513140012,0,1010.89,22.46,100,3139.83,2.89
20240513141012,0,1010.78,22.7,100,3545.75,3.5
20240513142012,0,1010.69,22.9,100,3013.42,2.49
20240513143012,0,1010.57,22.87,100,2038.33,1.21
20240513144012,0,1010.65,22.98,100,2195.25,1.32
20240513145012,0,1010.6,22.98,99.86,2368.17,1.48
20240513150012,0,1010.64,23.04,98.32,2407.58,1.62
20240513151012,0,1010.56,23.02,96.89,2660,1.99
20240513152012,0,1010.57,23.14,96.85,2300.08,1.5
20240513153012,0,1010.52,23.15,95.96,1342.67,0.56
20240513154012,0,1010.46,23.18,98.25,1650.75,0.81
20240513155012,0,1010.56,23.09,97.54,1599.42,0.68
20240513160012,0,1010.58,23.05,99.28,1672,0.79
20240513161012,0,1010.69,23.07,100,1137.58,0.38
20240513162012,0,1010.59,22.95,99.99,1027.83,0.32
20240513163012,0,1010.44,22.76,99.9,1085.75,0.37
20240513164012,0,1010.59,22.45,100,744.08,0.16
20240513165012,0,1010.58,22.32,100,815.33,0.2
20240514090012,0,1012.71,24.43,100,6560.83,12.22
20240514091012,0,1012.68,24.87,98.86,9368.25,24.42
20240514092012,0,1012.67,25.33,96.33,10706.83,32.38
20240514093012,0,1012.64,25.48,94.6,8669.08,20.88
20240514094012,0,1012.61,25.44,93.18,8090.75,18.11
20240514095012,0,1012.5,25.74,92.84,11049.17,34.18
20240514100012,0,1012.35,26.76,88.52,13851.25,56.97
20240514101012,0,1012.38,27.19,86.41,13569.25,56.87
20240514102012,0,1012.32,27.3,81.42,12570.83,42.64
20240514103012,0,1012.14,27.14,80.69,13442.25,50.93
20240514104012,0,1012.01,28.12,81.78,14309.33,56.31
20240514105012,0,1011.94,29.07,77.53,16664,83.13
20240514110012,0,1011.87,29.36,77.16,14301.5,62.91
20240514111012,0,1011.7,29.79,74.69,14684.17,64.85
20240514112012,0,1011.7,29.47,71.16,18840.08,101.83
20240514113012,0,1011.55,29.94,69.24,20411.75,122
20240514114012,0,1011.41,30.26,70.52,14617.42,60.35
20240514115012,0,1011.31,30.83,67.38,22535.58,154.29
20240514120012,0,1011.18,32.82,61.58,30357.54,462.47
20240514121012,0,1011,34.56,54.23,32706.58,488.11
20240514122012,0,1010.84,34.81,52.62,28232.2,433.82
20240514123012,0,1010.7,33.49,53.48,13344.92,45.89
20240514124012,0,1010.67,31.39,60.49,21123.58,220.54
20240514125012,0,1010.53,30.9,61.67,20551.42,145.06
20240514130012,0,1010.38,30.44,65.27,14704.08,56.38
20240514131012,0,1010.39,29.82,67.53,10437,28.15
20240514132012,0,1010.34,29.72,69.23,19250.32,123.53
20240514133012,0,1010.39,30.76,70.36,23451.08,158.23
20240514134012,0,1010.4,30.68,65.63,13509.25,54.8
20240514135012,0,1010.35,30.01,66.88,11169.58,41.5
20240514140012,0,1010.38,28.75,71.05,7783.42,15.5
20240514141012,0,1010.37,28.09,74.58,6685.58,12.25
20240514142012,0,1010.38,28.04,77.18,10309.5,32.81
20240514143012,0,1010.25,28.11,76.73,8168.17,21.18
20240514144012,0,1010.41,27.74,78.06,6155.92,11.04
20240514145012,0,1010.48,27.53,78.86,5411.83,8.57
20240514150012,0,1010.63,27.31,79.88,5117.42,8.1
20240514151012,0,1010.69,27.1,81.45,7283.5,15.2
20240514152012,0,1010.69,27.28,81.43,6000.75,9.87
20240514153012,0,1010.61,27.16,81.78,5468.42,8.35
20240514154012,0,1010.58,26.82,84.32,3663.58,4.25
20240514155012,0,1010.63,26.66,86.94,4226.75,5.08
20240514160012,0,1010.62,26.71,88.12,5935.42,9.88
20240514161012,0,1010.68,26.7,87.98,6268.75,10.6
20240514162012,0,1010.76,26.77,87.84,3784.83,4.26
20240514163012,0,1010.82,26.47,88.89,2576,1.93
20240514164012,0,1010.88,26.19,89.22,2076.92,1.28
20240514165012,0,1010.94,26.03,89.99,2093.5,1.26
20240516090012,0,1015.93,27.63,69.13,9389.17,23.18
20240516091012,0,1015.71,27.57,68.47,9745.17,27.8
20240516092012,0,1015.57,28.15,63.78,11786.83,44.05
20240516093012,0,1015.44,28.3,63.81,10066.08,30.74
20240516094012,0,1015.39,28.25,68.44,13728.25,61.02
20240516095012,0,1015.29,28.48,68.8,14230.42,65.07
20240516100012,0,1015.26,29.06,67.66,16325.17,86.96
20240516101012,0,1015.17,29.51,65.46,14757.67,77.72
20240516102012,0,1015.1,29.19,65.02,13681.17,66.81
20240516103012,0,1015.16,29.02,64.63,12085.58,47.83
20240516104012,0,1015.16,28.48,67.75,10374.08,40.7
20240516105012,0,1015.07,28.39,67.41,11607.42,46.32
20240516110012,0,1015.03,28.94,66.28,13821.67,66.5
20240516111012,0,1015.04,28.7,66.61,11143.08,42.53
20240516112012,0,1015.01,28.09,68.64,10244.75,37.23
20240516113012,0,1014.99,30.28,63.23,20898.42,363.76
20240516114012,0,1014.98,30.34,61.82,17968.58,193.1
20240516115012,0,1014.78,32.95,54.46,25762.72,460.53
20240516120012,0,1014.74,32.03,54.56,17780.33,116.2
20240516121012,0,1014.69,31.2,57.12,17817.25,127.06
20240516122012,0,1014.66,30.13,61.58,16739.92,90.91
20240516123012,0,1014.61,29.39,64.23,11920.08,56.78
20240516124012,0,1014.49,28.71,66.05,10859.83,46.89
20240516125012,0,1014.35,29.06,65.16,17645.17,113.04
20240516130012,0,1014.21,29.94,62.53,16972.08,93.99
20240516131012,0,1014.21,31.63,57.42,25608.58,294.16
20240516132012,0,1014.14,31.34,56.57,22208.67,190.82
20240516133012,0,1014,31.29,56.76,25275.58,216.15
20240516134012,0,1013.8,34.03,50.03,59843.27,1159.22
20240516135012,0,1013.86,36.47,40.91,35117.03,561.87
20240516140012,0,1013.79,32.18,50.72,19210.58,102.46
20240516141012,0,1013.78,31.95,52.6,23854.92,143.36
20240516142012,0,1013.74,30.86,55.32,13251.33,53.78
20240516143012,0,1013.62,30.47,57,16658,79.05
20240516144012,0,1013.47,29.59,58.74,9060.75,24.9
20240516145012,0,1013.39,28.88,61.73,7915.92,18.11
20240516150012,0,1013.26,28.63,61.78,7379.5,17.5
20240516151012,0,1013.16,28.13,63.22,9629.75,26.69
20240516152012,0,1012.97,29.27,60.77,26428.06,176.62
20240516153012,0,1012.86,30.76,55.01,13239.7,53.01
20240516154012,0,1012.86,28.82,61.21,6410.33,12.57
20240516155012,0,1012.77,28.12,64.96,9517.42,23.18
20240516160012,0,1012.68,28.62,63.11,9063.08,21.87
20240516161012,0,1012.65,28.24,63.71,5957.66,10.17
20240516162012,0,1012.7,27.66,66.2,4496.92,5.4
20240516163012,0,1012.79,27.67,66.24,5211.58,7.39
20240516164012,0,1012.81,27.34,66.4,4490.5,5.8
20240516165012,0,1012.85,27.27,67,4397.25,6.18
20240517090012,0,1011.67,26.74,83.57,7929.5,20.19
20240517091012,0,1011.57,26.84,82.32,6793.34,12.23
20240517092012,0,1011.48,27.05,81.15,7673.83,15.43
20240517093012,0,1011.42,28.15,78.89,13225.08,54.13
20240517094012,0,1011.32,29.37,73.66,12858.75,53.15
20240517095012,0,1011.19,29.96,71.01,13326.25,57.52
20240517100012,0,1011.24,30.82,68.44,16464.92,84.86
20240517101012,0,1011.2,31.05,65.59,14280.67,60.1
20240517102012,0,1011.11,30.62,64.96,12735.67,48.27
20240517103012,0,1011.05,30.25,65.43,11895.25,38.69
20240517104012,0,1011,30.37,67.79,14847.67,63.82
20240517105012,0,1010.97,30.65,67.4,11041.25,40.21
20240517110012,0,1010.9,29.91,69.98,8607.83,26.29
20240517111012,0,1010.76,29.84,70.4,9579,26.97
20240517112012,0,1010.65,30.1,70.16,13547.92,50.87
20240517113012,0,1010.55,32.24,66.43,24515.33,360.79
20240517114012,0,1010.49,33.58,60.65,20008.67,212.19
20240517115012,0,1010.44,34.4,57.36,20137.33,284.12
20240517120012,0,1010.36,32.27,62.07,10113.83,50.12
20240517121012,0,1010.24,30.38,68.19,5600.83,11.14
20240517122012,0,1010.22,28.99,73.49,3098.08,3.2
20240517123012,0,1010.15,28.08,77.66,2376.08,1.66
20240517124012,0,1010.03,27.67,79.6,2480.67,1.6
20240517125012,0,1010.02,27.5,80.41,2108.75,1.17
20240517130012,0,1009.93,27.28,81.74,1896.5,0.92
20240517131012,0,1009.76,26.92,86.51,3131.42,2.47
20240517132012,0,1009.65,26.53,94.35,5786.08,8.49
20240517133012,0,1009.61,25.52,100,6768.33,13.52
20240517134012,0,1009.56,25.33,100,5759.33,9.52
20240517135012,0,1009.54,25.9,100,6680.58,11.57
20240517140012,0,1009.53,26.53,100,7823.25,16.01
20240517141012,0,1009.45,27.54,99.8,12614.17,47.04
20240517142012,0,1009.41,29.14,97.07,13948.84,60.05
20240517143012,0,1009.41,28.57,91.35,6077.17,10.15
20240517144012,0,1009.41,27.64,93.69,2905.17,2.44
20240517145012,0,1009.44,27.08,97.92,2211.17,1.55
20240517150012,0,1009.42,26.82,98.43,2396.33,1.58
20240517151012,0,1009.56,26.4,98.69,1525.58,0.74
20240517152012,0,1009.5,26.23,98.38,2433.75,1.78
20240517153012,0,1009.3,26.62,97.08,7452.75,15.32
20240517154012,0,1009.33,27.36,93.41,9015.42,20.68
20240517155012,0,1009.26,29.04,88.1,24969.76,159.23
20240517160012,0,1009.21,30.71,77.97,18763.29,75.26
20240517161012,0,1009.18,30.94,75.89,12514,35.46
20240517162012,0,1009.28,30.11,78.06,8333.09,15.9
20240517163012,0,1009.29,29.12,81.22,3033,2.36
20240517164012,0,1009.36,28.14,85.06,1276.17,0.58
20240517165012,0,1009.44,27.49,88.13,550.08,0.13
20240518090012,0,1009.44,25.93,99.98,5043.42,7.7
20240518091012,0,1009.4,26.71,99.8,10168.33,35.73
20240518092012,0,1009.35,27.67,94.6,10997,39.06
20240518093012,0,1009.38,28.5,89.85,14543,64.88
20240518094012,0,1009.38,29.23,86.3,13630.42,60.9
20240518095012,0,1009.33,29.09,84.05,8943.67,21.82
20240518100012,0,1009.25,29.03,84.46,11856.75,39.13
20240518101012,0,1009.17,29.46,82.34,10270.83,36.5
20240518102012,0,1009.1,29.31,81.57,9463.58,26.92
20240518103012,0,1008.94,29.56,79.92,9980.33,31.01
20240518104012,0,1008.96,30.62,79.24,14224.83,62.52
20240518105012,0,1008.78,30.94,75.57,11981.08,44.58
20240518110012,0,1008.64,31.7,75.56,16721.92,86.53
20240518111012,0,1008.49,32.46,71.41,16934,90.94
20240518112012,0,1008.32,32.44,71.91,15088.58,94.55
20240518113012,0,1008.14,34.82,65.66,24927.17,471.44
20240518114012,0,1008.04,37.43,55.6,27531.5,660.82
20240518115012,0,1007.9,40.17,46.03,25744.33,566.76
20240518120012,0,1007.8,40.76,42.82,36193.18,1129.67
20240518121012,0,1007.75,45.42,36.66,49331.4,1716.74
20240518122012,0,1007.4,46.93,30.34,43298.23,1247.1
20240518123012,0,1007.22,44.58,33.72,34349.68,593.33
20240518124012,0,1006.96,39.8,41.07,26470.25,260.92
20240518125012,0,1006.86,38.09,45.31,23479.92,184.97
20240518130012,0,1006.74,35.47,52.32,16655.58,89.75
20240518131012,0,1006.64,34.16,56.96,16904.33,89.82
20240518132012,0,1006.52,32.5,63.34,11677.42,38.97
20240518133012,0,1006.47,31.25,69.77,7794.83,17.5
20240518134012,0,1006.41,30.58,72.78,6859.25,13.34
20240518135012,0,1006.36,30.13,75.85,4651.25,5.35
20240518140012,0,1006.26,29.47,81.21,5196,6.36
20240518141012,0,1006.28,29.43,85.07,7001.5,12.33
20240518142012,0,1006.33,28.66,95.86,7782.25,15.05
20240518143012,0,1006.28,28.12,100,8875.58,19.59
20240518144012,0,1006.23,28.88,99.94,10249.58,27.78
20240518145012,0,1006.16,29.46,95.5,10934.75,31.21
20240518150012,0,1006.06,29.78,89.84,9991,25.22
20240518151012,0,1006.04,30.13,87.94,8549.42,20.8
20240518152012,0,1006.04,29.99,86.95,6269.83,13.59
20240518153012,0,1005.9,29.79,87.16,5882.83,10.76
20240518154012,0,1005.76,29.58,88.11,3881.75,4.71
20240518155012,0,1005.7,29.22,89.13,4853.5,6.79
20240518160012,0,1005.7,29.23,88.22,5562.58,8.3
20240518161012,0,1005.6,29.67,86.8,9906.83,24.93
20240518162012,0,1005.51,30.65,82.33,13161.17,39.62
20240518163012,0,1005.48,30.44,81.51,7428.33,12.22
20240518164012,0,1005.56,29.77,84.5,4719.42,6.17
20240518165012,0,1005.49,29.46,86.57,3170.67,2.83
20240519090012,0,1007.64,28.49,95.32,8364.67,20.24
20240519091012,0,1007.61,28.6,93.69,8654.17,21.27
20240519092012,0,1007.57,28.43,93.34,8687.58,20.86
20240519093012,0,1007.57,28.28,93.47,7176,14.09
20240519094012,0,1007.62,28.18,93.98,7099.67,13.5
20240519095012,0,1007.46,28.43,93.78,8226.33,18.12
20240519100012,0,1007.45,28.53,92.45,7352.42,15.1
20240519101012,0,1007.51,28.55,92.7,7293.83,14.58
20240519102012,0,1007.45,28.74,92.67,8692,20.44
20240519103012,0,1007.43,28.93,91.96,8850,21.15
20240519104012,0,1007.46,29.12,90.92,9458.5,23.15
20240519105012,0,1007.45,29.26,90.08,8464.58,19.93
20240519110012,0,1007.28,29.3,89.81,7723.25,16.77
20240519111012,0,1007.17,29.7,89.42,11341.33,33.55
20240519112012,0,1007.18,30.3,86.56,11462.83,35.36
20240519113012,0,1007.09,30.58,84.67,11454.5,34.79
20240519114012,0,1007.02,30.86,83.5,12957.58,45.78
20240519115012,0,1006.95,31.28,82.23,11908.5,42.97
20240519120012,0,1006.98,30.6,82.5,7264.25,14.98
20240519121012,0,1007.01,30.05,82.87,6576.5,11.99
20240519122012,0,1006.94,29.77,84.89,5785.92,8.88
20240519123012,0,1006.92,29.36,86.67,6031.83,9.16
20240519124012,0,1006.92,29,89.63,7356.17,13.5
20240519125012,0,1006.83,27.84,98.42,7169.83,14.23
20240519130012,0,1006.82,26.97,100,7729.08,16.06
20240519131012,0,1006.77,26.87,100,7379,15.06
20240519132012,0,1006.71,27.01,100,8197.83,19.13
20240519133012,0,1006.61,26.9,100,9342.75,22.22
20240519134012,0,1006.49,27.05,100,8419.25,17.33
20240519135012,0,1006.39,26.94,100,7998.17,17.16
20240519140012,0,1006.25,27.38,100,10290.92,28.54
20240519141012,0,1006.17,28.06,100,11874.25,40.14
20240519142012,0,1006.13,28.38,100,12454.42,38.88
20240519143012,0,1005.95,29.2,100,13011.25,44.66
20240519144012,0,1005.93,29.62,100,12821.58,39.66
20240519145012,0,1005.86,30.26,100,17604.83,70.25
20240519150012,0,1005.76,31.44,100,20716.33,96.45
20240519151012,0,1005.79,31.07,99.84,11214.83,30.96
20240519152012,0,1005.75,30.73,100,13202.92,40.11
20240519153012,0,1005.73,30.91,100,13083,42.56
20240519154012,0,1005.67,32.01,98.95,25627.92,134.34
20240519155012,0,1005.62,33.54,92.32,21023.67,95.32
20240519160012,0,1005.63,32.63,90.46,11595.33,31.72
20240519161012,0,1005.46,31.01,91.56,7095.75,12.46
20240519162012,0,1005.6,30.12,94.4,6024.58,10.7
20240519163012,0,1005.75,29.52,97.19,4346.25,5.97
20240519164012,0,1005.86,28.98,99.46,3778.83,3.72
20240519165012,0,1006.02,28.79,100,3680.17,3.85
20240522090012,0,1008.16,29.7,100,13240.75,49.34
20240522091012,0,1008.1,30.2,100,14128.67,57
20240522092012,0,1008.1,30.21,100,14677.25,60.36
20240522093012,0,1008.11,30.14,100,15397.25,65.68
20240522094012,0,1008.07,31.13,100,16117.5,71.9
20240522095012,0,1008.03,31.79,100,16488.42,76.98
20240522100012,0,1007.96,32.32,100,17651.67,88.31
20240522101012,0,1007.89,32.6,100,18116,94.44
20240522102012,0,1007.82,33.23,100,18231.75,95.74
20240522103012,0,1007.77,33.11,100,17529.34,93.22
20240522104012,0,1007.77,32.63,100,15124,74.72
20240522105012,0,1007.84,32.43,100,15054.25,76.48
20240529090012,0,1007.75,26.51,100,4138,4.79
20240529091012,0,1007.65,26.86,100,4166.33,5.43
20240529092012,0,1007.51,27.04,100,4896.58,8.88
20240529093012,0,1007.44,27.35,100,6540.42,14.23
20240529094012,0,1007.43,28.53,100,13963.25,61.05
20240529095012,0,1007.32,30.16,100,16431.42,83.56
20240529100012,0,1007.32,30.79,100,15599.67,74.03
20240529101012,0,1007.28,31.06,100,17638,103.36
20240529102012,0,1007.17,31.86,100,17665.83,105.3
20240529103012,0,1007.18,31.15,100,14768,71
20240529104012,0,1007.1,31.28,100,18467.84,107.01
20240529105012,0,1007.04,31.91,100,20040.17,133.52
20240529110012,0,1006.95,32.47,100,17990.92,112.8
20240529111012,0,1006.79,32.52,100,16536.58,104.79
20240529112012,0,1006.68,33.06,100,18627.17,119.71
20240529113012,0,1006.64,32.85,100,22654.08,164.98
20240529114012,0,1006.67,32.79,100,18891,126.38
20240529115012,0,1006.54,33.71,99.78,28182.75,367.16
20240529120012,0,1006.46,34.03,97.73,18061.75,124.26
20240529121012,0,1006.4,33.21,100,24649.17,201.86
20240529122012,0,1006.23,34.18,97.56,23293.08,209.2
20240529123012,0,1006.16,33.59,98.94,18375.58,135.27
20240529124012,0,1006.08,34.09,98.05,26756.95,338.71
20240529125012,0,1005.97,34.57,91.77,17231.58,115.13
20240529130012,0,1005.88,33.16,99.88,12801.67,57.31
20240529131012,0,1005.82,32.79,100,20288.08,135.11
20240529132012,0,1005.68,32.53,100,9237.75,29.53
20240529133012,0,1005.59,30.91,100,4868.17,8.51
20240529134012,0,1005.48,30.27,100,5776.08,12.23
20240529135012,0,1005.42,30.37,100,6537.58,17.12
20240529140012,0,1005.38,30.16,100,6888.42,19.99
20240529141012,0,1005.43,30.27,100,9200.75,31.78
20240529142012,0,1005.33,30.71,100,10723.17,39.4
20240529143012,0,1005.32,31.02,100,12055.25,47.28
20240529144012,0,1005.33,30.9,100,11757.5,41.5
20240529145012,0,1005.24,30.84,100,11490.75,37.01
20240529150012,0,1005.18,30.95,100,11108.92,35.38
20240529151012,0,1005.19,31.03,100,9875.5,26.21
20240529152012,0,1005.1,30.65,100,10482.5,30.38
20240529153012,0,1005.12,30.43,100,9392.33,25.93
20240529154012,0,1005.11,30.14,100,6300.75,11.04
20240529155012,0,1005.09,29.99,100,4621.67,7.83
20240530090012,0,1007.24,27.29,100,6515.58,15.68
20240530091012,0,1007.22,28.16,100,5580.67,12.83
20240530092012,0,1007.42,29.06,100,10648.92,40.04
20240530093012,0,1007.56,30.4,100,13264.08,53.99
20240530094012,0,1007.71,31.33,100,13687.08,53.58
20240530095012,0,1007.74,31.52,100,13839.58,48.36
20240530100012,0,1007.77,31.24,100,11061.83,30.5
20240530101012,0,1007.71,31.15,100,14872.5,57.6
20240530102012,0,1007.57,31.77,100,16894.25,83.7
20240530103012,0,1007.4,32.51,100,17921.33,106.19
20240530104012,0,1007.23,33.07,100,15704.08,92.62
20240530105012,0,1007.09,32.57,100,11749.25,59.67
20240530110012,0,1007.07,32.9,100,17580.33,107.68
20240530111012,0,1007.02,33.66,100,17545.17,101.29
20240530112012,0,1006.96,33.91,100,15985.33,94.97
20240530113012,0,1006.88,34.7,100,20092.58,152.9
20240530114012,0,1006.73,35.38,100,21269.17,164.81
20240530115012,0,1006.4,39.75,100,41545.22,1107.68
20240530120012,0,1006.08,39.83,100,21210.5,165.02
20240530121012,0,1005.9,36.68,100,13218.33,55.08
20240530122012,0,1005.82,34.6,100,8144.92,23.53
20240530123012,0,1005.7,34.05,100,12635.33,53.42
20240530124012,0,1005.51,39.23,99.08,46223.3,1515.75
20240530125012,0,1005.16,47.88,68.9,62930.87,1808.94
20240530130012,0,1004.82,51.63,48.43,68170.21,1675.69
20240530131012,0,1004.71,53.38,38.99,72330.51,1530.98
20240530132012,0,1004.53,49.62,44.22,42386.29,590.3
20240530133012,0,1004.23,43.61,62.17,18830.25,121.83
20240530134012,0,1004.12,38.66,91.16,9221.25,26.19
20240530135012,0,1004.19,35.33,100,7369.83,15.67
20240530140012,0,1004.31,33.8,100,6513.58,10.1
20240530141012,0,1004.42,32.93,100,4846.42,6.3
20240530142012,0,1004.5,32.28,100,2877.84,2.51
20240530143012,0,1004.68,31.84,100,2372.33,1.82
20240530144012,0,1004.73,31.54,100,3646.17,3.66
20240530145012,0,1004.7,31.54,100,4525.33,5.43
20240530150012,0,1004.76,31.68,100,3986.67,4.33
20240530151012,0,1004.81,31.56,100,3167.17,3.15
20240530152012,0,1004.83,30.64,100,2063.25,1.28
20240530153012,0,1004.86,29.94,100,2200.17,1.46
20240530154012,0,1005.03,29.92,100,1874.33,0.95
20240530155012,0,1005.23,29.19,100,1732.33,0.96
20240530160012,0,1005.49,28.1,100,2451.33,1.77
20240530161012,0,1005.55,28.01,100,3668.92,3.71
20240530162012,0,1005.54,28.21,100,4887,6.11
20240530163012,0,1005.52,28.27,100,3000.92,2.7
20240530164012,0,1005.56,28.15,100,1863.42,1.06
20240530165012,0,1005.59,28.07,100,1567.75,0.74
